Date,Away_Team,Away_Score,Home_Team,Home_Score
2022-01-12,Georgia Tech,81.0,Boston College,76.0
2022-01-12,Missouri,43.0,Arkansas,87.0
2022-01-12,TCU,60.0,Kansas St.,57.0
2022-01-12,N.C. State,79.0,Louisville,63.0
2022-01-12,Virginia Tech,52.0,Virginia,54.0
2022-01-12,Santa Clara,84.0,Pacific,70.0
2022-01-12,Utah Valley,65.0,Seattle,71.0
2022-01-12,California,55.0,Washington,64.0
2022-01-12,Dixie St.,79.0,Cal Baptist,76.0
2022-01-12,Boise St.,85.0,Nevada,70.0
2022-01-13,Florida Gulf Coast,53.0,Kennesaw St.,77.0
2022-01-13,Stanford,62.0,Washington St.,57.0
2022-01-13,Seton Hall,92.0,DePaul,96.0
2022-01-13,Boston University,63.0,Army,73.0
2022-01-13,Coastal Carolina,60.0,Appalachian St.,61.0
2022-01-13,North Texas,69.0,Marshall,65.0
2022-01-13,Canisius,58.0,Niagara,68.0
2022-01-13,Butler,72.0,Georgetown,58.0
2022-01-13,Wright St.,75.0,Robert Morris,73.0
2022-01-13,Detroit,60.0,Purdue Fort Wayne,62.0
2022-01-13,Lehigh,97.0,Bucknell,64.0
2022-01-13,Colgate,69.0,Navy,50.0
2022-01-13,Oakland,70.0,Cleveland St.,65.0
2022-01-13,UNC Greensboro,69.0,The Citadel,74.0
2022-01-13,Southern Miss,57.0,Louisiana Tech,80.0
2022-01-13,Lafayette,60.0,Loyola MD,74.0
2022-01-13,Northern Kentucky,68.0,Youngstown St.,67.0
2022-01-13,UTEP,53.0,Charlotte,66.0
2022-01-13,Florida Atlantic,57.0,Middle Tennessee,70.0
2022-01-13,VMI,91.0,Mercer,97.0
2022-01-13,UTSA,51.0,Old Dominion,83.0
2022-01-13,Ohio St.,68.0,Wisconsin,78.0
2022-01-13,UNC Asheville,80.0,Winthrop,86.0
2022-01-13,Oklahoma St.,57.0,Texas Tech,78.0
2022-01-13,FIU,56.0,UAB,84.0
2022-01-13,Tennessee St.,44.0,Murray St.,67.0
2022-01-13,Tennessee Tech,77.0,Belmont,92.0
2022-01-13,IUPUI,54.0,Green Bay,69.0
2022-01-13,Sam Houston St.,73.0,Lamar,56.0
2022-01-13,Western Illinois,73.0,North Dakota,68.0
2022-01-13,Denver,71.0,South Dakota,80.0
2022-01-13,Louisiana,73.0,UT Arlington,83.0
2022-01-13,Louisiana Monroe,56.0,Texas St.,80.0
2022-01-13,Chicago St.,63.0,UT Rio Grande Valley,85.0
2022-01-13,Illinois Chicago,81.0,Milwaukee,77.0
2022-01-13,South Dakota St.,95.0,Nebraska Omaha,86.0
2022-01-13,Idaho,74.0,Weber St.,84.0
2022-01-13,Indiana,74.0,Iowa,83.0
2022-01-13,Tarleton St.,57.0,New Mexico St.,73.0
2022-01-13,SIU Edwardsville,66.0,Eastern Illinois,53.0
2022-01-13,Georgia St.,65.0,South Alabama,74.0
2022-01-13,Abilene Christian,68.0,Grand Canyon,95.0
2022-01-13,Rice,66.0,Western Kentucky,80.0
2022-01-13,Oregon,84.0,UCLA,81.0
2022-01-13,Portland,63.0,San Diego,68.0
2022-01-13,UC Santa Barbara,58.0,Long Beach St.,65.0
2022-01-13,Cal St. Northridge,64.0,Cal St. Fullerton,79.0
2022-01-13,UC Riverside,57.0,Cal Poly,46.0
2022-01-13,BYU,84.0,Gonzaga,110.0
2022-01-13,Saint Mary's,77.0,Pepperdine,62.0
2022-01-13,Loyola Marymount,73.0,San Francisco,97.0
2022-01-13,Oregon St.,71.0,USC,81.0
2022-01-13,Colorado,55.0,Arizona,76.0
2022-01-14,UC Irvine,56.0,Hawaii,72.0
2022-01-14,Buffalo,74.0,Ball St.,68.0
2022-01-14,Nebraska,65.0,Purdue,92.0
2022-01-14,Manhattan,76.0,Iona,88.0
2022-01-14,Quinnipiac,77.0,Rider,70.0
2022-01-14,Siena,67.0,Marist,60.0
2022-01-14,Monmouth,62.0,Saint Peter's,67.0
2022-01-14,VCU,53.0,St. Bonaventure,73.0
2022-01-14,Akron,55.0,Kent St.,67.0
2022-01-14,Davidson,87.0,Richmond,84.0
2022-01-14,Michigan,53.0,Illinois,68.0
2022-01-14,Fresno St.,73.0,UNLV,68.0
2022-01-15,Texas Tech,51.0,Kansas St.,62.0
2022-01-15,Seton Hall,72.0,Marquette,73.0
2022-01-15,Creighton,73.0,Xavier,80.0
2022-01-15,Northwestern,64.0,Michigan St.,62.0
2022-01-15,Dayton,72.0,Duquesne,52.0
2022-01-15,Vermont,86.0,UMBC,69.0
2022-01-15,St. Francis NY,76.0,Wagner,81.0
2022-01-15,Florida,71.0,South Carolina,63.0
2022-01-15,Oakland,76.0,Purdue Fort Wayne,68.0
2022-01-15,Mount St. Mary's,66.0,Bryant,73.0
2022-01-15,VMI,90.0,The Citadel,85.0
2022-01-15,UTSA,53.0,Charlotte,62.0
2022-01-15,Tennessee,79.0,Kentucky,107.0
2022-01-15,Texas,70.0,Iowa St.,79.0
2022-01-15,Morehead St.,71.0,Tennessee St.,64.0
2022-01-15,Cornell,69.0,Yale,96.0
2022-01-15,Wofford,84.0,Western Carolina,64.0
2022-01-15,Brown,74.0,Princeton,76.0
2022-01-15,Radford,58.0,Campbell,70.0
2022-01-15,USC Upstate,76.0,UNC Asheville,73.0
2022-01-15,Delaware,77.0,Hofstra,82.0
2022-01-15,Drexel,76.0,Northeastern,68.0
2022-01-15,Western Illinois,90.0,North Dakota St.,79.0
2022-01-15,Appalachian St.,84.0,Coastal Carolina,76.0
2022-01-15,West Virginia,59.0,Kansas,85.0
2022-01-15,Dartmouth,68.0,Penn,78.0
2022-01-15,UNC Greensboro,49.0,Mercer,58.0
2022-01-15,Rutgers,70.0,Maryland,59.0
2022-01-15,N.C. State,73.0,Duke,88.0
2022-01-15,Fairleigh Dickinson,71.0,Sacred Heart,77.0
2022-01-15,Miami OH,70.0,Western Michigan,62.0
2022-01-15,Harvard,91.0,Columbia,82.0
2022-01-15,Arkansas,65.0,LSU,58.0
2022-01-15,Central Connecticut,61.0,LIU,83.0
2022-01-15,SMU,75.0,Tulane,66.0
2022-01-15,Fordham,45.0,Saint Louis,63.0
2022-01-15,East Tennessee St.,88.0,Samford,85.0
2022-01-15,Tennessee Tech,76.0,Tennessee Martin,70.0
2022-01-15,IUPUI,54.0,Milwaukee,89.0
2022-01-15,Denver,62.0,South Dakota St.,80.0
2022-01-15,Louisiana Monroe,62.0,UT Arlington,55.0
2022-01-15,Florida St.,76.0,Syracuse,71.0
2022-01-15,Gardner Webb,60.0,Longwood,66.0
2022-01-15,St. Francis PA,62.0,Merrimack,46.0
2022-01-15,Stephen F. Austin,41.0,Sam Houston St.,49.0
2022-01-15,Furman,69.0,Chattanooga,71.0
2022-01-15,Detroit,70.0,Cleveland St.,72.0
2022-01-15,Texas A&M,67.0,Missouri,64.0
2022-01-15,UC Riverside,65.0,Cal St. Bakersfield,64.0
2022-01-15,Florida Atlantic,65.0,UAB,76.0
2022-01-15,James Madison,95.0,William & Mary,91.0
2022-01-15,Memphis,71.0,East Carolina,72.0
2022-01-15,Kennesaw St.,77.0,Stetson,49.0
2022-01-15,Louisville,53.0,Pittsburgh,65.0
2022-01-15,North Alabama,88.0,Central Arkansas,89.0
2022-01-15,Chicago St.,67.0,Lamar,56.0
2022-01-15,Norfolk St.,77.0,Howard,74.0
2022-01-15,California,57.0,Washington St.,65.0
2022-01-15,Texas Southern,72.0,Alcorn St.,73.0
2022-01-15,Gonzaga,115.0,Santa Clara,83.0
2022-01-15,Towson,59.0,Elon,54.0
2022-01-15,Oklahoma,58.0,TCU,59.0
2022-01-15,NJIT,56.0,UAlbany,71.0
2022-01-15,Coppin St.,79.0,Morgan St.,76.0
2022-01-15,North Texas,65.0,Western Kentucky,60.0
2022-01-15,Dixie St.,68.0,Seattle,79.0
2022-01-15,Eastern Michigan,70.0,NIU,77.0
2022-01-15,Wake Forest,63.0,Virginia,55.0
2022-01-15,Rhode Island,81.0,Massachusetts,68.0
2022-01-15,Incarnate Word,64.0,Texas A&M Corpus Chris,80.0
2022-01-15,Nevada,75.0,Air Force,68.0
2022-01-15,Georgia Southern,67.0,South Alabama,73.0
2022-01-15,Jacksonville,54.0,North Florida,51.0
2022-01-15,Nicholls,66.0,New Orleans,78.0
2022-01-15,Northwestern St.,74.0,Southeastern Louisiana,79.0
2022-01-15,Murray St.,82.0,Belmont,60.0
2022-01-15,Houston Baptist,75.0,McNeese St.,78.0
2022-01-15,Toledo,91.0,Bowling Green,78.0
2022-01-15,Portland St.,67.0,Sacramento St.,62.0
2022-01-15,Bellarmine,77.0,Lipscomb,71.0
2022-01-15,Bethune-Cookman,62.0,Mississippi Valley St.,60.0
2022-01-15,Missouri St.,74.0,Valparaiso,57.0
2022-01-15,Louisiana,68.0,Texas St.,72.0
2022-01-15,Nebraska Omaha,70.0,South Dakota,105.0
2022-01-15,Oklahoma St.,61.0,Baylor,54.0
2022-01-15,Winthrop,70.0,Charleston Southern,65.0
2022-01-15,Alabama A&M,55.0,Alabama St.,59.0
2022-01-15,Boise St.,71.0,New Mexico,63.0
2022-01-15,FIU,39.0,Middle Tennessee,50.0
2022-01-15,Notre Dame,73.0,Virginia Tech,79.0
2022-01-15,Stanford,64.0,Washington,67.0
2022-01-15,Abilene Christian,63.0,New Mexico St.,77.0
2022-01-15,Vanderbilt,73.0,Georgia,66.0
2022-01-15,Alabama,76.0,Mississippi St.,78.0
2022-01-15,Colorado St.,78.0,San Jose St.,42.0
2022-01-15,Florida A&M,71.0,Arkansas Pine Bluff,66.0
2022-01-15,Southern,77.0,Grambling St.,83.0
2022-01-15,Prairie View A&M,63.0,Jackson St.,73.0
2022-01-15,Boston College,70.0,Clemson,68.0
2022-01-15,Illinois Chicago,80.0,Green Bay,63.0
2022-01-15,North Carolina A&T,71.0,High Point,78.0
2022-01-15,Northern Kentucky,64.0,Robert Morris,74.0
2022-01-15,Liberty,78.0,Florida Gulf Coast,75.0
2022-01-15,Wright St.,87.0,Youngstown St.,90.0
2022-01-15,Jacksonville St.,76.0,Eastern Kentucky,65.0
2022-01-15,Cal St. Northridge,55.0,Long Beach St.,71.0
2022-01-15,UCF,51.0,South Florida,75.0
2022-01-15,Loyola Chicago,64.0,Indiana St.,56.0
2022-01-15,UTEP,78.0,Old Dominion,70.0
2022-01-15,Rice,87.0,Marshall,77.0
2022-01-15,Utah,64.0,Arizona,82.0
2022-01-15,Georgia Tech,65.0,North Carolina,88.0
2022-01-15,Oral Roberts,84.0,UMKC,72.0
2022-01-15,Idaho,74.0,Idaho St.,81.0
2022-01-15,Houston,66.0,Tulsa,64.0
2022-01-15,Northern Iowa,69.0,Southern Illinois,68.0
2022-01-15,Portland,82.0,Pepperdine,63.0
2022-01-15,Auburn,80.0,Mississippi,71.0
2022-01-15,Wyoming,71.0,Utah St.,69.0
2022-01-15,Loyola Marymount,65.0,San Diego,70.0
2022-01-15,Tarleton St.,59.0,Grand Canyon,80.0
2022-01-15,UC Santa Barbara,73.0,Cal St. Fullerton,79.0
2022-01-15,Utah Valley,73.0,Cal Baptist,75.0
2022-01-15,Colorado,75.0,Arizona St.,57.0
2022-01-15,UC Davis,74.0,Cal Poly,82.0
2022-01-15,Oregon St.,65.0,UCLA,81.0
2022-01-15,BYU,71.0,San Francisco,69.0
2022-01-15,Oregon,79.0,USC,69.0
2022-01-16,UC San Diego,56.0,Hawaii,79.0
2022-01-16,Butler,42.0,Villanova,82.0
2022-01-16,Penn St.,56.0,Ohio St.,61.0
2022-01-16,Binghamton,73.0,Maine,65.0
2022-01-16,Cincinnati,61.0,Wichita St.,57.0
2022-01-16,Niagara,55.0,Iona,78.0
2022-01-16,Navy,72.0,Boston University,65.0
2022-01-16,Saint Peter's,58.0,Rider,51.0
2022-01-16,Monmouth,48.0,Marist,84.0
2022-01-16,Bucknell,55.0,American,63.0
2022-01-16,Army,54.0,Lafayette,68.0
2022-01-16,Fairfield,66.0,Quinnipiac,72.0
2022-01-16,Iowa,81.0,Minnesota,71.0
2022-01-16,Canisius,75.0,Manhattan,80.0
2022-01-16,Louisiana Tech,76.0,Southern Miss,62.0
2022-01-16,Georgetown,69.0,St. John's,88.0
2022-01-16,Loyola MD,69.0,Lehigh,57.0
2022-01-16,Bradley,65.0,Illinois St.,74.0
2022-01-17,Purdue,96.0,Illinois,88.0
2022-01-17,George Mason,76.0,George Washington,77.0
2022-01-17,Tennessee Tech,64.0,Tennessee St.,80.0
2022-01-17,Notre Dame,71.0,Howard,68.0
2022-01-17,Mount St. Mary's,57.0,Merrimack,50.0
2022-01-17,LIU,80.0,St. Francis NY,65.0
2022-01-17,La Salle,75.0,Saint Joseph's,64.0
2022-01-17,Charlotte,67.0,Florida Atlantic,96.0
2022-01-17,James Madison,67.0,Elon,90.0
2022-01-17,Drexel,68.0,Hofstra,71.0
2022-01-17,Penn,64.0,Princeton,74.0
2022-01-17,Utah,62.0,Arizona St.,64.0
2022-01-17,Norfolk St.,72.0,UMES,58.0
2022-01-17,UMBC,51.0,Stony Brook,65.0
2022-01-17,Murray St.,72.0,Eastern Illinois,46.0
2022-01-17,Yale,66.0,Brown,63.0
2022-01-17,Indiana,78.0,Nebraska,71.0
2022-01-17,Texas Southern,58.0,Jackson St.,61.0
2022-01-17,Prairie View A&M,74.0,Alcorn St.,73.0
2022-01-17,Towson,91.0,William & Mary,69.0
2022-01-17,Mich.-Dearborn,59.0,Purdue Fort Wayne,102.0
2022-01-17,Kennesaw St.,62.0,North Florida,60.0
2022-01-17,UNC Wilmington,86.0,Charleston,78.0
2022-01-17,Fairleigh Dickinson,64.0,Wagner,95.0
2022-01-17,Portland,58.0,Loyola Marymount,70.0
2022-01-17,Delaware,82.0,Northeastern,76.0
2022-01-17,St. Francis PA,52.0,Bryant,82.0
2022-01-17,Harvard,60.0,Dartmouth,59.0
2022-01-17,Central Connecticut,66.0,Sacred Heart,74.0
2022-01-17,Belmont,80.0,SIU Edwardsville,64.0
2022-01-17,Mercer,71.0,The Citadel,64.0
2022-01-17,Lamar,78.0,Stephen F. Austin,86.0
2022-01-17,Denver,63.0,UMKC,55.0
2022-01-17,Wyoming,77.0,Nevada,67.0
2022-01-17,Drake,60.0,Southern Illinois,59.0
2022-01-17,Idaho,72.0,Northern Arizona,74.0
2022-01-17,Bethune-Cookman,63.0,Arkansas Pine Bluff,69.0
2022-01-17,Florida A&M,78.0,Mississippi Valley St.,70.0
2022-01-17,UNLV,81.0,San Jose St.,56.0
2022-01-17,Portland St.,76.0,Southern Utah,86.0
2022-01-17,Weber St.,78.0,Idaho St.,61.0
2022-01-17,Seattle,92.0,Cal Baptist,85.0
2022-01-18,Canisius,57.0,Saint Peter's,65.0
2022-01-18,Baylor,77.0,West Virginia,68.0
2022-01-18,Western Michigan,73.0,Akron,74.0
2022-01-18,UCF,92.0,East Carolina,85.0
2022-01-18,Missouri,78.0,Mississippi,53.0
2022-01-18,IUPUI,37.0,Ohio St.,83.0
2022-01-18,Davidson,63.0,VCU,61.0
2022-01-18,Lipscomb,72.0,Eastern Kentucky,86.0
2022-01-18,Jacksonville,49.0,Liberty,88.0
2022-01-18,Florida Gulf Coast,93.0,Stetson,91.0
2022-01-18,North Alabama,60.0,Bellarmine,68.0
2022-01-18,South Carolina,59.0,Arkansas,75.0
2022-01-18,Kent St.,56.0,Eastern Michigan,47.0
2022-01-18,Ohio,86.0,Miami OH,63.0
2022-01-18,Ball St.,70.0,Toledo,83.0
2022-01-18,Iona,86.0,Monmouth,85.0
2022-01-18,Butler,59.0,Connecticut,76.0
2022-01-18,St. Bonaventure,50.0,Dayton,68.0
2022-01-18,Kansas,67.0,Oklahoma,64.0
2022-01-18,Maryland,64.0,Michigan,83.0
2022-01-18,North Carolina,57.0,Miami FL,85.0
2022-01-18,Niagara,72.0,Manhattan,63.0
2022-01-18,Loyola Chicago,77.0,Evansville,48.0
2022-01-18,South Florida,55.0,Houston,74.0
2022-01-18,Jacksonville St.,86.0,Central Arkansas,81.0
2022-01-18,Richmond,83.0,Fordham,70.0
2022-01-18,Bowling Green,92.0,NIU,83.0
2022-01-18,Kansas St.,66.0,Texas,65.0
2022-01-18,Air Force,56.0,Boise St.,62.0
2022-01-18,Wisconsin,82.0,Northwestern,76.0
2022-01-18,Tennessee,68.0,Vanderbilt,60.0
2022-01-18,Clemson,78.0,Syracuse,91.0
2022-01-18,Duke,78.0,Florida St.,79.0
2022-01-18,Iowa St.,60.0,Texas Tech,72.0
2022-01-18,Cal Poly,60.0,Cal St. Bakersfield,73.0
2022-01-18,Utah St.,54.0,Fresno St.,61.0
2022-01-18,Morris,67.0,South Carolina St.,102.0
2022-01-19,American,66.0,Army,76.0
2022-01-19,North Carolina A&T,73.0,UNC Asheville,71.0
2022-01-19,Hampton,51.0,Radford,54.0
2022-01-19,Mississippi St.,72.0,Florida,80.0
2022-01-19,Lehigh,69.0,Navy,61.0
2022-01-19,Mercer,64.0,East Tennessee St.,72.0
2022-01-19,Colgate,75.0,Bucknell,56.0
2022-01-19,Maine,62.0,UMass Lowell,71.0
2022-01-19,New Hampshire,57.0,Hartford,69.0
2022-01-19,Stony Brook,74.0,Binghamton,71.0
2022-01-19,Virginia Tech,62.0,N.C. State,59.0
2022-01-19,Vermont,83.0,NJIT,57.0
2022-01-19,Boston College,54.0,Louisville,67.0
2022-01-19,Wake Forest,80.0,Georgia Tech,64.0
2022-01-19,USC Upstate,74.0,Gardner Webb,61.0
2022-01-19,UAlbany,66.0,UMBC,54.0
2022-01-19,St. John's,64.0,Creighton,87.0
2022-01-19,Campbell,64.0,Longwood,72.0
2022-01-19,Northern Iowa,80.0,Valparaiso,83.0
2022-01-19,LSU,67.0,Alabama,70.0
2022-01-19,Boston University,67.0,Loyola MD,50.0
2022-01-19,Western Carolina,50.0,Furman,88.0
2022-01-19,High Point,66.0,Charleston Southern,70.0
2022-01-19,Rider,67.0,Quinnipiac,73.0
2022-01-19,George Washington,61.0,Saint Joseph's,72.0
2022-01-19,La Salle,54.0,Rhode Island,56.0
2022-01-19,The Citadel,77.0,Wofford,89.0
2022-01-19,TCU,56.0,Oklahoma St.,57.0
2022-01-19,Southeastern Bapt.,50.0,Southern Miss,100.0
2022-01-19,Marquette,57.0,Villanova,54.0
2022-01-19,Illinois St.,63.0,Missouri St.,88.0
2022-01-19,Indiana St.,55.0,Southern Illinois,63.0
2022-01-19,Bradley,83.0,Drake,71.0
2022-01-19,Kentucky,64.0,Texas A&M,58.0
2022-01-19,Iowa,46.0,Rutgers,48.0
2022-01-19,San Jose St.,69.0,Wyoming,84.0
2022-01-19,Georgia,60.0,Auburn,83.0
2022-01-19,Xavier,68.0,DePaul,67.0
2022-01-19,Virginia,66.0,Pittsburgh,61.0
2022-01-19,New Mexico,74.0,Colorado St.,80.0
2022-01-20,North Florida,73.0,Florida St.,86.0
2022-01-20,Georgetown,75.0,Providence,83.0
2022-01-20,Winthrop,60.0,Presbyterian,58.0
2022-01-20,Wright St.,73.0,IUPUI,45.0
2022-01-20,SIU Edwardsville,76.0,Tennessee Tech,94.0
2022-01-20,Belmont,74.0,Morehead St.,83.0
2022-01-20,Charleston,67.0,Towson,74.0
2022-01-20,Elon,49.0,Drexel,77.0
2022-01-20,Western Kentucky,69.0,Florida Atlantic,78.0
2022-01-20,William & Mary,74.0,Delaware,84.0
2022-01-20,Samford,80.0,VMI,99.0
2022-01-20,UNC Wilmington,71.0,James Madison,70.0
2022-01-20,Appalachian St.,61.0,Georgia St.,60.0
2022-01-20,SMU,70.0,Memphis,62.0
2022-01-20,Marshall,66.0,FIU,70.0
2022-01-20,Charlotte,51.0,North Texas,65.0
2022-01-20,Chattanooga,72.0,UNC Greensboro,64.0
2022-01-20,Coastal Carolina,76.0,Georgia Southern,72.0
2022-01-20,Akron,91.0,Bowling Green,66.0
2022-01-20,Purdue,65.0,Indiana,68.0
2022-01-20,Austin Peay,72.0,Tennessee Martin,57.0
2022-01-20,Saint Louis,85.0,Massachusetts,91.0
2022-01-20,Monmouth,61.0,Fairfield,58.0
2022-01-20,Texas St.,69.0,Little Rock,59.0
2022-01-20,USC,61.0,Colorado,58.0
2022-01-20,New Mexico St.,46.0,Sam Houston St.,71.0
2022-01-20,Troy,73.0,Louisiana Monroe,65.0
2022-01-20,Grand Canyon,46.0,Stephen F. Austin,71.0
2022-01-20,Southeastern Louisiana,72.0,New Orleans,78.0
2022-01-20,Detroit,63.0,Green Bay,70.0
2022-01-20,Tennessee St.,63.0,Southeast Missouri St.,85.0
2022-01-20,Northwestern St.,58.0,Nicholls,69.0
2022-01-20,Old Dominion,69.0,Rice,77.0
2022-01-20,Northern Kentucky,74.0,Illinois Chicago,70.0
2022-01-20,North Dakota St.,77.0,UMKC,80.0
2022-01-20,Oakland,78.0,Milwaukee,88.0
2022-01-20,UT Rio Grande Valley,56.0,Utah Valley,66.0
2022-01-20,Seattle,72.0,Abilene Christian,62.0
2022-01-20,North Dakota,76.0,Oral Roberts,80.0
2022-01-20,Montana St.,89.0,Northern Arizona,84.0
2022-01-20,South Dakota St.,92.0,St. Thomas (MN),77.0
2022-01-20,South Alabama,77.0,Louisiana,70.0
2022-01-20,Cal Baptist,88.0,Tarleton St.,84.0
2022-01-20,Eastern Illinois,51.0,Murray St.,91.0
2022-01-20,UT Arlington,70.0,Arkansas St.,75.0
2022-01-20,McNeese St.,56.0,Texas A&M Corpus Chris,60.0
2022-01-20,Houston Baptist,68.0,Incarnate Word,65.0
2022-01-20,Connecticut,75.0,Butler,56.0
2022-01-20,Tulsa,69.0,Cincinnati,90.0
2022-01-20,Idaho St.,63.0,Weber St.,95.0
2022-01-20,Lamar,55.0,Dixie St.,71.0
2022-01-20,Sacramento St.,62.0,Eastern Washington,75.0
2022-01-20,Northern Colorado,87.0,Idaho,70.0
2022-01-20,San Diego,71.0,BYU,79.0
2022-01-20,UTSA,64.0,UTEP,69.0
2022-01-20,Santa Clara,65.0,Saint Mary's,73.0
2022-01-20,UNLV,62.0,Air Force,69.0
2022-01-20,Boise St.,62.0,Utah St.,59.0
2022-01-20,Cal St. Fullerton,65.0,UC Irvine,63.0
2022-01-20,Long Beach St.,87.0,UC San Diego,69.0
2022-01-20,Montana,66.0,Portland St.,64.0
2022-01-20,Hawaii,63.0,Cal St. Bakersfield,59.0
2022-01-20,UC Davis,64.0,Cal St. Northridge,47.0
2022-01-20,San Francisco,62.0,Gonzaga,78.0
2022-01-20,Pepperdine,80.0,Loyola Marymount,85.0
2022-01-20,Arizona,85.0,Stanford,57.0
2022-01-20,UCLA,63.0,Utah,58.0
2022-01-20,Washington,82.0,Oregon St.,72.0
2022-01-21,Toledo,87.0,Ohio,69.0
2022-01-21,Evansville,56.0,Illinois St.,94.0
2022-01-21,Robert Morris,62.0,Purdue Fort Wayne,86.0
2022-01-21,Sacred Heart,59.0,Mount St. Mary's,98.0
2022-01-21,St. Francis NY,80.0,Fairleigh Dickinson,78.0
2022-01-21,St. Bonaventure,64.0,Duquesne,56.0
2022-01-21,Saint Peter's,74.0,Niagara,68.0
2022-01-21,Rider,69.0,Canisius,70.0
2022-01-21,Wagner,92.0,LIU,85.0
2022-01-21,Youngstown St.,61.0,Cleveland St.,64.0
2022-01-21,Bryant,79.0,Merrimack,63.0
2022-01-21,Illinois,65.0,Maryland,81.0
2022-01-21,Central Connecticut,67.0,St. Francis PA,68.0
2022-01-21,Siena,68.0,Manhattan,75.0
2022-01-21,Kent St.,51.0,Buffalo,64.0
2022-01-21,Michigan St.,86.0,Wisconsin,74.0
2022-01-21,Fresno St.,73.0,Nevada,77.0
2022-01-22,Northern Kentucky,60.0,IUPUI,41.0
2022-01-22,Rutgers,65.0,Minnesota,68.0
2022-01-22,Hofstra,72.0,Northeastern,50.0
2022-01-22,Virginia Tech,63.0,Boston College,68.0
2022-01-22,Syracuse,59.0,Duke,79.0
2022-01-22,Seton Hall,66.0,St. John's,60.0
2022-01-22,Villanova,85.0,Georgetown,74.0
2022-01-22,UMBC,88.0,Maine,46.0
2022-01-22,West Virginia,65.0,Texas Tech,78.0
2022-01-22,George Washington,63.0,Rhode Island,61.0
2022-01-22,Vanderbilt,42.0,Florida,61.0
2022-01-22,Oakland,68.0,Green Bay,61.0
2022-01-22,Lehigh,74.0,Boston University,80.0
2022-01-22,UMass Lowell,61.0,New Hampshire,67.0
2022-01-22,Chattanooga,78.0,VMI,74.0
2022-01-22,Kentucky,71.0,Auburn,80.0
2022-01-22,Valparaiso,75.0,Indiana St.,73.0
2022-01-22,Elon,77.0,Delaware,80.0
2022-01-22,Army,74.0,Navy,73.0
2022-01-22,Colorado St.,73.0,Air Force,53.0
2022-01-22,Princeton,84.0,Dartmouth,80.0
2022-01-22,UNC Asheville,78.0,Radford,74.0
2022-01-22,UNC Wilmington,81.0,Towson,77.0
2022-01-22,Bucknell,68.0,Holy Cross,65.0
2022-01-22,William & Mary,83.0,Drexel,75.0
2022-01-22,Coastal Carolina,72.0,Georgia St.,68.0
2022-01-22,Tulane,66.0,UCF,68.0
2022-01-22,Harvard,61.0,Cornell,76.0
2022-01-22,Gardner Webb,62.0,Winthrop,64.0
2022-01-22,Oklahoma St.,51.0,Texas,56.0
2022-01-22,American,73.0,Loyola MD,78.0
2022-01-22,Bowling Green,82.0,Western Michigan,75.0
2022-01-22,Brown,93.0,Columbia,74.0
2022-01-22,Florida St.,61.0,Miami FL,60.0
2022-01-22,Southern Miss,60.0,Middle Tennessee,74.0
2022-01-22,Davidson,69.0,Fordham,66.0
2022-01-22,Kennesaw St.,73.0,Lipscomb,77.0
2022-01-22,Saint Joseph's,54.0,VCU,70.0
2022-01-22,Longwood,71.0,Presbyterian,70.0
2022-01-22,Baylor,65.0,Oklahoma,51.0
2022-01-22,Charlotte,67.0,Rice,64.0
2022-01-22,UT Arlington,96.0,Little Rock,98.0
2022-01-22,Detroit,71.0,Milwaukee,58.0
2022-01-22,San Jose St.,62.0,UNLV,70.0
2022-01-22,South Alabama,68.0,Louisiana Monroe,56.0
2022-01-22,New Mexico St.,72.0,Stephen F. Austin,58.0
2022-01-22,Appalachian St.,70.0,Georgia Southern,62.0
2022-01-22,Texas St.,60.0,Arkansas St.,67.0
2022-01-22,Alcorn St.,68.0,Florida A&M,70.0
2022-01-22,Grand Canyon,56.0,Sam Houston St.,58.0
2022-01-22,South Dakota St.,93.0,Western Illinois,75.0
2022-01-22,Missouri St.,79.0,Loyola Chicago,69.0
2022-01-22,NIU,82.0,Miami OH,85.0
2022-01-22,Georgia,66.0,South Carolina,83.0
2022-01-22,Mississippi Valley St.,64.0,Grambling St.,68.0
2022-01-22,Charleston,94.0,James Madison,95.0
2022-01-22,Austin Peay,61.0,Tennessee St.,65.0
2022-01-22,UC Irvine,67.0,Long Beach St.,73.0
2022-01-22,Marshall,60.0,Florida Atlantic,71.0
2022-01-22,Virginia,63.0,N.C. State,77.0
2022-01-22,Yale,68.0,Penn,76.0
2022-01-22,SIU Edwardsville,74.0,Morehead St.,77.0
2022-01-22,The Citadel,75.0,East Tennessee St.,73.0
2022-01-22,South Carolina St.,69.0,UMES,60.0
2022-01-22,High Point,64.0,Hampton,68.0
2022-01-22,Kansas,78.0,Kansas St.,75.0
2022-01-22,Southeastern Louisiana,101.0,Nicholls,93.0
2022-01-22,Cal Baptist,68.0,Abilene Christian,77.0
2022-01-22,Lamar,41.0,Utah Valley,58.0
2022-01-22,Nebraska Omaha,63.0,Denver,94.0
2022-01-22,Montana,58.0,Northern Arizona,48.0
2022-01-22,Idaho St.,74.0,Southern Utah,86.0
2022-01-22,Charleston Southern,57.0,USC Upstate,70.0
2022-01-22,Jackson St.,50.0,Bethune-Cookman,55.0
2022-01-22,Howard,91.0,Morgan St.,82.0
2022-01-22,Mississippi,60.0,Mississippi St.,78.0
